"CWIP Ageing Schedule As at
September 30, 2025",Amount in CWIP for a period of,,,,Total
,"Less than 1
year",1-2 years,2-3 years,"More than 3
years",
Projects in progress,108.6,-,-,-,1 08.6
Projects temporarily suspended,-,-,-,-,-
