"Period ended
September 30, 2025*","Period ended
September 30, 2024*","Year ended
March 31, 2025","Year ended
March 31, 2024"
"718
157,801,300
-
157,801,300
17,926,886
175,728,186
4.55
4.09
1.00","754
30,660,234
122,640,936
153,301,170
13,352,535
166,653,705
4.92
4.52
1.00","2,230
30,782,447
123,129,788
153,912,235
12,951,565
166,863,800
14.49
13.36
1.00","(475)
30,471,259
121,885,036
152,356,295
13,690,425
166,046,720
(3.12)
(3.12)
1.00"
"Period ended
September 30, 2025","Period ended
September 30, 2024","Year ended
March 31, 2025","Year ended
March 31, 2024"
"7 09
-","7 29
-","2,206
-","(547)
-"
7 09,7 29,"2,206",( 547)
