Name of the Related Party,Other Services,,,,
,Apex Charges,Rehabilitation Charges,"Interest on Funds
parked by Subsidiaries",IICM Charges,Any Other*
CIL,157.50,102.40,0.00,0.00,8442.20
IICM,0.00,0.00,0.00,0.00,0.00
CMPDIL,0.00,0.00,0.00,0.00,286.30
Name of the Related Party,Other Services,,,,
,Apex Charges,Rehabilitation Charges,"Interest on Funds
parked by Subsidiaries",IICM Charges,Any Other*
CIL,191.00,111.20,0.00,0.00,444.30
IICM,0.00,0.00,0.00,0.00,0.00
CMPDIL,0.00,0.00,0.00,0.00,389.10
Name of the Related Party,Other Services,,,,
,Apex Charges,Rehabilitation Charges,"Interest on Funds
parked by Subsidiaries",IICM Charges,Any Other*
CIL,405.00,229.20,0.00,0.00,444.30
IICM,0.00,0.00,0.00,37.80,0.00
CMPDIL,0.00,0.00,0.00,0.00,866.00
Name of the Related Party,Other Services,,,,
,Apex Charges,Rehabilitation Charges,"Interest on Funds
parked by Subsidiaries",IICM Charges,Any Other*
CIL,411.00,235.60,0.00,0.00,0.00
IICM,0.00,0.00,0.00,0.00,0.00
CMPDIL,0.00,0.00,0.00,0.00,802.90
Name of the Related Party,Other Services,,,,
,Apex Charges,Rehabilitation Charges,"Interest on Funds
parked by Subsidiaries",IICM Charges,Any Other*
CIL,361.80,213.40,0.00,0.00,0.00
IICM,0.00,0.00,0.00,38.50,0.00
CMPDIL,0.00,0.00,0.00,0.00,1040.40
