Particulars,"For the six month period ended
September 30, 2025",As at and for the Financial Year ended,,
,,"March 31,","March 31,","March 31,"
,,2025,2024,2023
Basic Earnings per Equity Share of ₹5 each (in ₹),11.74*,15.26,18.46,6.32
Diluted Earnings per Equity Share of ₹5 each (in ₹),11.74*,15.26,18.46,6.32
Restated Profit (in ₹ crores),128.93,166.82,226.28,106.45
Return on Net Worth (%),10.62%*,15.37%,24.80%,13.40%
Net Asset Value per Equity Share of ₹5 each (in ₹),111.60,99.76,83.85,59.46
EBITDA (in ₹ crores),220.42,345.66,362.45,333.21
